@relation dataset-weka.filters.unsupervised.attribute.AddValues-C154-L5-weka.filters.unsupervised.attribute.AddValues-C154-L6

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute inputs-33 numeric
@attribute inputs-34 numeric
@attribute inputs-35 numeric
@attribute inputs-36 numeric
@attribute inputs-37 numeric
@attribute inputs-38 numeric
@attribute inputs-39 numeric
@attribute inputs-40 numeric
@attribute inputs-41 numeric
@attribute inputs-42 numeric
@attribute inputs-43 numeric
@attribute inputs-44 numeric
@attribute inputs-45 numeric
@attribute inputs-46 numeric
@attribute inputs-47 numeric
@attribute inputs-48 numeric
@attribute inputs-49 numeric
@attribute inputs-50 numeric
@attribute inputs-51 numeric
@attribute inputs-52 numeric
@attribute inputs-53 numeric
@attribute inputs-54 numeric
@attribute inputs-55 numeric
@attribute inputs-56 numeric
@attribute inputs-57 numeric
@attribute inputs-58 numeric
@attribute inputs-59 numeric
@attribute inputs-60 numeric
@attribute inputs-61 numeric
@attribute inputs-62 numeric
@attribute inputs-63 numeric
@attribute inputs-64 numeric
@attribute inputs-65 numeric
@attribute inputs-66 numeric
@attribute inputs-67 numeric
@attribute inputs-68 numeric
@attribute inputs-69 numeric
@attribute inputs-70 numeric
@attribute inputs-71 numeric
@attribute inputs-72 numeric
@attribute inputs-73 numeric
@attribute inputs-74 numeric
@attribute inputs-75 numeric
@attribute inputs-76 numeric
@attribute inputs-77 numeric
@attribute inputs-78 numeric
@attribute inputs-79 numeric
@attribute inputs-80 numeric
@attribute inputs-81 numeric
@attribute inputs-82 numeric
@attribute inputs-83 numeric
@attribute inputs-84 numeric
@attribute inputs-85 numeric
@attribute inputs-86 numeric
@attribute inputs-87 numeric
@attribute inputs-88 numeric
@attribute inputs-89 numeric
@attribute inputs-90 numeric
@attribute inputs-91 numeric
@attribute inputs-92 numeric
@attribute inputs-93 numeric
@attribute inputs-94 numeric
@attribute inputs-95 numeric
@attribute inputs-96 numeric
@attribute inputs-97 numeric
@attribute inputs-98 numeric
@attribute inputs-99 numeric
@attribute inputs-100 numeric
@attribute inputs-101 numeric
@attribute inputs-102 numeric
@attribute inputs-103 numeric
@attribute inputs-104 numeric
@attribute inputs-105 numeric
@attribute inputs-106 numeric
@attribute inputs-107 numeric
@attribute inputs-108 numeric
@attribute inputs-109 numeric
@attribute inputs-110 numeric
@attribute inputs-111 numeric
@attribute inputs-112 numeric
@attribute inputs-113 numeric
@attribute inputs-114 numeric
@attribute inputs-115 numeric
@attribute inputs-116 numeric
@attribute inputs-117 numeric
@attribute inputs-118 numeric
@attribute inputs-119 numeric
@attribute inputs-120 numeric
@attribute inputs-121 numeric
@attribute inputs-122 numeric
@attribute inputs-123 numeric
@attribute inputs-124 numeric
@attribute inputs-125 numeric
@attribute inputs-126 numeric
@attribute inputs-127 numeric
@attribute inputs-128 numeric
@attribute inputs-129 numeric
@attribute inputs-130 numeric
@attribute inputs-131 numeric
@attribute inputs-132 numeric
@attribute inputs-133 numeric
@attribute inputs-134 numeric
@attribute inputs-135 numeric
@attribute inputs-136 numeric
@attribute inputs-137 numeric
@attribute inputs-138 numeric
@attribute inputs-139 numeric
@attribute inputs-140 numeric
@attribute inputs-141 numeric
@attribute inputs-142 numeric
@attribute inputs-143 numeric
@attribute inputs-144 numeric
@attribute inputs-145 numeric
@attribute inputs-146 numeric
@attribute inputs-147 numeric
@attribute inputs-148 numeric
@attribute inputs-149 numeric
@attribute inputs-150 numeric
@attribute outputs-1 {0,1,2,3,4,5,6}

@data
1669,'2019/01/31 22:43:46:043',28,438.519684,438.736145,438.867981,439.013947,439.496857,440.172424,440.83078,441.209717,441.519501,441.63208,252.945129,253.10936,253.202774,253.249252,253.418533,253.657654,253.731247,253.711105,253.745468,253.802994,46.568237,46.568508,46.577053,46.582748,46.601341,46.615871,46.625507,46.62838,46.627365,46.590797,508.517822,507.619385,507.372498,507.2323,507.807678,508.707703,509.511932,509.978455,510.558044,510.537262,183.623169,183.128876,183.056915,183.04422,183.242188,183.669342,183.860321,183.848877,183.8349,183.598175,56.955334,56.820107,56.795105,56.785664,56.804863,56.891911,56.964352,56.995747,57.021122,57.005466,447.256653,447.18924,447.196655,447.293427,447.730072,448.448486,449.194489,449.659637,450.107239,450.171906,257.420227,257.404358,257.48468,257.630615,257.796844,258.089417,258.202271,258.15271,258.085999,257.828796,45.873875,45.833294,45.811516,45.779072,45.803886,45.846985,45.880463,45.876373,45.864792,45.834328,463.526398,463.543152,463.551697,463.569794,464.042816,464.817444,465.593506,466.002686,466.38324,466.315063,270.979675,270.848572,270.854187,270.8797,271.058594,271.359406,271.465881,271.397919,271.313293,271.070404,47.012802,47.012474,47.011524,47.010822,47.024899,47.048828,47.074902,47.077911,47.076923,47.063675,484.424561,484.497437,484.559784,484.587341,485.120667,485.976196,486.82019,487.256531,487.690887,487.602051,276.823975,276.69162,276.749908,276.829468,277.054047,277.37381,277.493896,277.431763,277.359314,277.131958,48.731705,48.747845,48.751583,48.762379,48.774075,48.780876,48.791683,48.786655,48.760654,48.740055,1
1670,'2019/01/31 22:43:46:092',28,438.736145,438.867981,439.013947,439.496857,440.172424,440.83078,441.209717,441.519501,441.63208,441.794434,253.10936,253.202774,253.249252,253.418533,253.657654,253.731247,253.711105,253.745468,253.802994,254.028549,46.568508,46.577053,46.582748,46.601341,46.615871,46.625507,46.62838,46.627365,46.590797,46.559052,507.619385,507.372498,507.2323,507.807678,508.707703,509.511932,509.978455,510.558044,510.537262,510.209961,183.128876,183.056915,183.04422,183.242188,183.669342,183.860321,183.848877,183.8349,183.598175,183.244751,56.820107,56.795105,56.785664,56.804863,56.891911,56.964352,56.995747,57.021122,57.005466,56.964417,447.18924,447.196655,447.293427,447.730072,448.448486,449.194489,449.659637,450.107239,450.171906,449.980377,257.404358,257.48468,257.630615,257.796844,258.089417,258.202271,258.15271,258.085999,257.828796,257.224792,45.833294,45.811516,45.779072,45.803886,45.846985,45.880463,45.876373,45.864792,45.834328,45.842087,463.543152,463.551697,463.569794,464.042816,464.817444,465.593506,466.002686,466.38324,466.315063,465.882904,270.848572,270.854187,270.8797,271.058594,271.359406,271.465881,271.397919,271.313293,271.070404,270.60675,47.012474,47.011524,47.010822,47.024899,47.048828,47.074902,47.077911,47.076923,47.063675,47.082302,484.497437,484.559784,484.587341,485.120667,485.976196,486.82019,487.256531,487.690887,487.602051,487.345947,276.69162,276.749908,276.829468,277.054047,277.37381,277.493896,277.431763,277.359314,277.131958,276.815063,48.747845,48.751583,48.762379,48.774075,48.780876,48.791683,48.786655,48.760654,48.740055,48.71394,1
1671,'2019/01/31 22:43:46:142',28,438.867981,439.013947,439.496857,440.172424,440.83078,441.209717,441.519501,441.63208,441.794434,441.894653,253.202774,253.249252,253.418533,253.657654,253.731247,253.711105,253.745468,253.802994,254.028549,254.142151,46.577053,46.582748,46.601341,46.615871,46.625507,46.62838,46.627365,46.590797,46.559052,46.55304,507.372498,507.2323,507.807678,508.707703,509.511932,509.978455,510.558044,510.537262,510.209961,510.181152,183.056915,183.04422,183.242188,183.669342,183.860321,183.848877,183.8349,183.598175,183.244751,183.37738,56.795105,56.785664,56.804863,56.891911,56.964352,56.995747,57.021122,57.005466,56.964417,56.996689,447.196655,447.293427,447.730072,448.448486,449.194489,449.659637,450.107239,450.171906,449.980377,450.014008,257.48468,257.630615,257.796844,258.089417,258.202271,258.15271,258.085999,257.828796,257.224792,257.105988,45.811516,45.779072,45.803886,45.846985,45.880463,45.876373,45.864792,45.834328,45.842087,45.871784,463.551697,463.569794,464.042816,464.817444,465.593506,466.002686,466.38324,466.315063,465.882904,465.810303,270.854187,270.8797,271.058594,271.359406,271.465881,271.397919,271.313293,271.070404,270.60675,270.563965,47.011524,47.010822,47.024899,47.048828,47.074902,47.077911,47.076923,47.063675,47.082302,47.107452,484.559784,484.587341,485.120667,485.976196,486.82019,487.256531,487.690887,487.602051,487.345947,487.376282,276.749908,276.829468,277.054047,277.37381,277.493896,277.431763,277.359314,277.131958,276.815063,276.863647,48.751583,48.762379,48.774075,48.780876,48.791683,48.786655,48.760654,48.740055,48.71394,48.714527,1
1672,'2019/01/31 22:43:46:192',28,439.013947,439.496857,440.172424,440.83078,441.209717,441.519501,441.63208,441.794434,441.894653,442.021118,253.249252,253.418533,253.657654,253.731247,253.711105,253.745468,253.802994,254.028549,254.142151,254.04332,46.582748,46.601341,46.615871,46.625507,46.62838,46.627365,46.590797,46.559052,46.55304,46.527527,507.2323,507.807678,508.707703,509.511932,509.978455,510.558044,510.537262,510.209961,510.181152,510.401093,183.04422,183.242188,183.669342,183.860321,183.848877,183.8349,183.598175,183.244751,183.37738,183.21106,56.785664,56.804863,56.891911,56.964352,56.995747,57.021122,57.005466,56.964417,56.996689,56.935116,447.293427,447.730072,448.448486,449.194489,449.659637,450.107239,450.171906,449.980377,450.014008,450.042114,257.630615,257.796844,258.089417,258.202271,258.15271,258.085999,257.828796,257.224792,257.105988,256.775452,45.779072,45.803886,45.846985,45.880463,45.876373,45.864792,45.834328,45.842087,45.871784,45.905083,463.569794,464.042816,464.817444,465.593506,466.002686,466.38324,466.315063,465.882904,465.810303,465.749695,270.8797,271.058594,271.359406,271.465881,271.397919,271.313293,271.070404,270.60675,270.563965,270.392639,47.010822,47.024899,47.048828,47.074902,47.077911,47.076923,47.063675,47.082302,47.107452,47.124973,484.587341,485.120667,485.976196,486.82019,487.256531,487.690887,487.602051,487.345947,487.376282,487.333862,276.829468,277.054047,277.37381,277.493896,277.431763,277.359314,277.131958,276.815063,276.863647,276.748413,48.762379,48.774075,48.780876,48.791683,48.786655,48.760654,48.740055,48.71394,48.714527,48.728703,1
1673,'2019/01/31 22:43:46:243',28,439.496857,440.172424,440.83078,441.209717,441.519501,441.63208,441.794434,441.894653,442.021118,442.257263,253.418533,253.657654,253.731247,253.711105,253.745468,253.802994,254.028549,254.142151,254.04332,253.976059,46.601341,46.615871,46.625507,46.62838,46.627365,46.590797,46.559052,46.55304,46.527527,46.517284,507.807678,508.707703,509.511932,509.978455,510.558044,510.537262,510.209961,510.181152,510.401093,511.065796,183.242188,183.669342,183.860321,183.848877,183.8349,183.598175,183.244751,183.37738,183.21106,183.10611,56.804863,56.891911,56.964352,56.995747,57.021122,57.005466,56.964417,56.996689,56.935116,56.854763,447.730072,448.448486,449.194489,449.659637,450.107239,450.171906,449.980377,450.014008,450.042114,450.208588,257.796844,258.089417,258.202271,258.15271,258.085999,257.828796,257.224792,257.105988,256.775452,256.682892,45.803886,45.846985,45.880463,45.876373,45.864792,45.834328,45.842087,45.871784,45.905083,45.921211,464.042816,464.817444,465.593506,466.002686,466.38324,466.315063,465.882904,465.810303,465.749695,465.837311,271.058594,271.359406,271.465881,271.397919,271.313293,271.070404,270.60675,270.563965,270.392639,270.380554,47.024899,47.048828,47.074902,47.077911,47.076923,47.063675,47.082302,47.107452,47.124973,47.140991,485.120667,485.976196,486.82019,487.256531,487.690887,487.602051,487.345947,487.376282,487.333862,487.348541,277.054047,277.37381,277.493896,277.431763,277.359314,277.131958,276.815063,276.863647,276.748413,276.759613,48.774075,48.780876,48.791683,48.786655,48.760654,48.740055,48.71394,48.714527,48.728703,48.752323,1
1674,'2019/01/31 22:43:46:292',28,440.172424,440.83078,441.209717,441.519501,441.63208,441.794434,441.894653,442.021118,442.257263,442.880096,253.657654,253.731247,253.711105,253.745468,253.802994,254.028549,254.142151,254.04332,253.976059,253.765076,46.615871,46.625507,46.62838,46.627365,46.590797,46.559052,46.55304,46.527527,46.517284,46.507271,508.707703,509.511932,509.978455,510.558044,510.537262,510.209961,510.181152,510.401093,511.065796,512.813965,183.669342,183.860321,183.848877,183.8349,183.598175,183.244751,183.37738,183.21106,183.10611,183.706116,56.891911,56.964352,56.995747,57.021122,57.005466,56.964417,56.996689,56.935116,56.854763,56.849133,448.448486,449.194489,449.659637,450.107239,450.171906,449.980377,450.014008,450.042114,450.208588,451.110443,258.089417,258.202271,258.15271,258.085999,257.828796,257.224792,257.105988,256.775452,256.682892,257.229736,45.846985,45.880463,45.876373,45.864792,45.834328,45.842087,45.871784,45.905083,45.921211,45.938419,464.817444,465.593506,466.002686,466.38324,466.315063,465.882904,465.810303,465.749695,465.837311,466.658508,271.359406,271.465881,271.397919,271.313293,271.070404,270.60675,270.563965,270.392639,270.380554,270.912933,47.048828,47.074902,47.077911,47.076923,47.063675,47.082302,47.107452,47.124973,47.140991,47.167137,485.976196,486.82019,487.256531,487.690887,487.602051,487.345947,487.376282,487.333862,487.348541,488.197693,277.37381,277.493896,277.431763,277.359314,277.131958,276.815063,276.863647,276.748413,276.759613,277.363831,48.780876,48.791683,48.786655,48.760654,48.740055,48.71394,48.714527,48.728703,48.752323,48.758301,1
1675,'2019/01/31 22:43:46:343',28,440.83078,441.209717,441.519501,441.63208,441.794434,441.894653,442.021118,442.257263,442.880096,443.029205,253.731247,253.711105,253.745468,253.802994,254.028549,254.142151,254.04332,253.976059,253.765076,253.76387,46.625507,46.62838,46.627365,46.590797,46.559052,46.55304,46.527527,46.517284,46.507271,46.497845,509.511932,509.978455,510.558044,510.537262,510.209961,510.181152,510.401093,511.065796,512.813965,512.758179,183.860321,183.848877,183.8349,183.598175,183.244751,183.37738,183.21106,183.10611,183.706116,183.816711,56.964352,56.995747,57.021122,57.005466,56.964417,56.996689,56.935116,56.854763,56.849133,56.857414,449.194489,449.659637,450.107239,450.171906,449.980377,450.014008,450.042114,450.208588,451.110443,451.184296,258.202271,258.15271,258.085999,257.828796,257.224792,257.105988,256.775452,256.682892,257.229736,257.343018,45.880463,45.876373,45.864792,45.834328,45.842087,45.871784,45.905083,45.921211,45.938419,45.945217,465.593506,466.002686,466.38324,466.315063,465.882904,465.810303,465.749695,465.837311,466.658508,466.755005,271.465881,271.397919,271.313293,271.070404,270.60675,270.563965,270.392639,270.380554,270.912933,271.034546,47.074902,47.077911,47.076923,47.063675,47.082302,47.107452,47.124973,47.140991,47.167137,47.171577,486.82019,487.256531,487.690887,487.602051,487.345947,487.376282,487.333862,487.348541,488.197693,488.280853,277.493896,277.431763,277.359314,277.131958,276.815063,276.863647,276.748413,276.759613,277.363831,277.517426,48.791683,48.786655,48.760654,48.740055,48.71394,48.714527,48.728703,48.752323,48.758301,48.770939,1
1676,'2019/01/31 22:43:46:393',28,441.209717,441.519501,441.63208,441.794434,441.894653,442.021118,442.257263,442.880096,443.029205,443.144501,253.711105,253.745468,253.802994,254.028549,254.142151,254.04332,253.976059,253.765076,253.76387,253.750183,46.62838,46.627365,46.590797,46.559052,46.55304,46.527527,46.517284,46.507271,46.497845,46.493378,509.978455,510.558044,510.537262,510.209961,510.181152,510.401093,511.065796,512.813965,512.758179,512.592712,183.848877,183.8349,183.598175,183.244751,183.37738,183.21106,183.10611,183.706116,183.816711,183.843597,56.995747,57.021122,57.005466,56.964417,56.996689,56.935116,56.854763,56.849133,56.857414,56.856579,449.659637,450.107239,450.171906,449.980377,450.014008,450.042114,450.208588,451.110443,451.184296,451.2099,258.15271,258.085999,257.828796,257.224792,257.105988,256.775452,256.682892,257.229736,257.343018,257.390625,45.876373,45.864792,45.834328,45.842087,45.871784,45.905083,45.921211,45.938419,45.945217,45.942661,466.002686,466.38324,466.315063,465.882904,465.810303,465.749695,465.837311,466.658508,466.755005,466.779572,271.397919,271.313293,271.070404,270.60675,270.563965,270.392639,270.380554,270.912933,271.034546,271.081909,47.077911,47.076923,47.063675,47.082302,47.107452,47.124973,47.140991,47.167137,47.171577,47.169651,487.256531,487.690887,487.602051,487.345947,487.376282,487.333862,487.348541,488.197693,488.280853,488.255676,277.431763,277.359314,277.131958,276.815063,276.863647,276.748413,276.759613,277.363831,277.517426,277.624481,48.786655,48.760654,48.740055,48.71394,48.714527,48.728703,48.752323,48.758301,48.770939,48.785614,1
1677,'2019/01/31 22:43:46:442',28,441.519501,441.63208,441.794434,441.894653,442.021118,442.257263,442.880096,443.029205,443.144501,443.165985,253.745468,253.802994,254.028549,254.142151,254.04332,253.976059,253.765076,253.76387,253.750183,253.822327,46.627365,46.590797,46.559052,46.55304,46.527527,46.517284,46.507271,46.497845,46.493378,46.482647,510.558044,510.537262,510.209961,510.181152,510.401093,511.065796,512.813965,512.758179,512.592712,511.720581,183.8349,183.598175,183.244751,183.37738,183.21106,183.10611,183.706116,183.816711,183.843597,184.104248,57.021122,57.005466,56.964417,56.996689,56.935116,56.854763,56.849133,56.857414,56.856579,56.928307,450.107239,450.171906,449.980377,450.014008,450.042114,450.208588,451.110443,451.184296,451.2099,451.267059,258.085999,257.828796,257.224792,257.105988,256.775452,256.682892,257.229736,257.343018,257.390625,257.504761,45.864792,45.834328,45.842087,45.871784,45.905083,45.921211,45.938419,45.945217,45.942661,45.959385,466.38324,466.315063,465.882904,465.810303,465.749695,465.837311,466.658508,466.755005,466.779572,466.671539,271.313293,271.070404,270.60675,270.563965,270.392639,270.380554,270.912933,271.034546,271.081909,271.297058,47.076923,47.063675,47.082302,47.107452,47.124973,47.140991,47.167137,47.171577,47.169651,47.161278,487.690887,487.602051,487.345947,487.376282,487.333862,487.348541,488.197693,488.280853,488.255676,488.095306,277.359314,277.131958,276.815063,276.863647,276.748413,276.759613,277.363831,277.517426,277.624481,277.904388,48.760654,48.740055,48.71394,48.714527,48.728703,48.752323,48.758301,48.770939,48.785614,48.791996,1
1678,'2019/01/31 22:43:46:492',28,441.63208,441.794434,441.894653,442.021118,442.257263,442.880096,443.029205,443.144501,443.165985,443.376312,253.802994,254.028549,254.142151,254.04332,253.976059,253.765076,253.76387,253.750183,253.822327,253.584564,46.590797,46.559052,46.55304,46.527527,46.517284,46.507271,46.497845,46.493378,46.482647,46.466099,510.537262,510.209961,510.181152,510.401093,511.065796,512.813965,512.758179,512.592712,511.720581,511.152252,183.598175,183.244751,183.37738,183.21106,183.10611,183.706116,183.816711,183.843597,184.104248,184.179688,57.005466,56.964417,56.996689,56.935116,56.854763,56.849133,56.857414,56.856579,56.928307,56.933674,450.171906,449.980377,450.014008,450.042114,450.208588,451.110443,451.184296,451.2099,451.267059,451.287811,257.828796,257.224792,257.105988,256.775452,256.682892,257.229736,257.343018,257.390625,257.504761,257.652222,45.834328,45.842087,45.871784,45.905083,45.921211,45.938419,45.945217,45.942661,45.959385,45.93235,466.315063,465.882904,465.810303,465.749695,465.837311,466.658508,466.755005,466.779572,466.671539,466.619812,271.070404,270.60675,270.563965,270.392639,270.380554,270.912933,271.034546,271.081909,271.297058,271.410889,47.063675,47.082302,47.107452,47.124973,47.140991,47.167137,47.171577,47.169651,47.161278,47.152397,487.602051,487.345947,487.376282,487.333862,487.348541,488.197693,488.280853,488.255676,488.095306,487.960236,277.131958,276.815063,276.863647,276.748413,276.759613,277.363831,277.517426,277.624481,277.904388,278.094238,48.740055,48.71394,48.714527,48.728703,48.752323,48.758301,48.770939,48.785614,48.791996,48.829491,1
1679,'2019/01/31 22:43:46:541',28,441.794434,441.894653,442.021118,442.257263,442.880096,443.029205,443.144501,443.165985,443.376312,443.489716,254.028549,254.142151,254.04332,253.976059,253.765076,253.76387,253.750183,253.822327,253.584564,253.286407,46.559052,46.55304,46.527527,46.517284,46.507271,46.497845,46.493378,46.482647,46.466099,46.416508,510.209961,510.181152,510.401093,511.065796,512.813965,512.758179,512.592712,511.720581,511.152252,510.03421,183.244751,183.37738,183.21106,183.10611,183.706116,183.816711,183.843597,184.104248,184.179688,183.656433,56.964417,56.996689,56.935116,56.854763,56.849133,56.857414,56.856579,56.928307,56.933674,56.777763,449.980377,450.014008,450.042114,450.208588,451.110443,451.184296,451.2099,451.267059,451.287811,451.276245,257.224792,257.105988,256.775452,256.682892,257.229736,257.343018,257.390625,257.504761,257.652222,257.961273,45.842087,45.871784,45.905083,45.921211,45.938419,45.945217,45.942661,45.959385,45.93235,45.762451,465.882904,465.810303,465.749695,465.837311,466.658508,466.755005,466.779572,466.671539,466.619812,466.627319,270.60675,270.563965,270.392639,270.380554,270.912933,271.034546,271.081909,271.297058,271.410889,271.259064,47.082302,47.107452,47.124973,47.140991,47.167137,47.171577,47.169651,47.161278,47.152397,47.131618,487.345947,487.376282,487.333862,487.348541,488.197693,488.280853,488.255676,488.095306,487.960236,487.963074,276.815063,276.863647,276.748413,276.759613,277.363831,277.517426,277.624481,277.904388,278.094238,277.946228,48.71394,48.714527,48.728703,48.752323,48.758301,48.770939,48.785614,48.791996,48.829491,48.861134,1
1680,'2019/01/31 22:43:46:593',28,441.894653,442.021118,442.257263,442.880096,443.029205,443.144501,443.165985,443.376312,443.489716,444.157104,254.142151,254.04332,253.976059,253.765076,253.76387,253.750183,253.822327,253.584564,253.286407,252.702423,46.55304,46.527527,46.517284,46.507271,46.497845,46.493378,46.482647,46.466099,46.416508,46.362598,510.181152,510.401093,511.065796,512.813965,512.758179,512.592712,511.720581,511.152252,510.03421,510.725525,183.37738,183.21106,183.10611,183.706116,183.816711,183.843597,184.104248,184.179688,183.656433,182.491058,56.996689,56.935116,56.854763,56.849133,56.857414,56.856579,56.928307,56.933674,56.777763,56.436516,450.014008,450.042114,450.208588,451.110443,451.184296,451.2099,451.267059,451.287811,451.276245,452.014069,257.105988,256.775452,256.682892,257.229736,257.343018,257.390625,257.504761,257.652222,257.961273,257.620209,45.871784,45.905083,45.921211,45.938419,45.945217,45.942661,45.959385,45.93235,45.762451,45.655575,465.810303,465.749695,465.837311,466.658508,466.755005,466.779572,466.671539,466.619812,466.627319,467.13501,270.563965,270.392639,270.380554,270.912933,271.034546,271.081909,271.297058,271.410889,271.259064,270.535278,47.107452,47.124973,47.140991,47.167137,47.171577,47.169651,47.161278,47.152397,47.131618,47.147285,487.376282,487.333862,487.348541,488.197693,488.280853,488.255676,488.095306,487.960236,487.963074,488.654297,276.863647,276.748413,276.759613,277.363831,277.517426,277.624481,277.904388,278.094238,277.946228,277.252441,48.714527,48.728703,48.752323,48.758301,48.770939,48.785614,48.791996,48.829491,48.861134,48.868111,1
1681,'2019/01/31 22:43:46:643',28,442.021118,442.257263,442.880096,443.029205,443.144501,443.165985,443.376312,443.489716,444.157104,444.812408,254.04332,253.976059,253.765076,253.76387,253.750183,253.822327,253.584564,253.286407,252.702423,252.219208,46.527527,46.517284,46.507271,46.497845,46.493378,46.482647,46.466099,46.416508,46.362598,46.346718,510.401093,511.065796,512.813965,512.758179,512.592712,511.720581,511.152252,510.03421,510.725525,511.451813,183.21106,183.10611,183.706116,183.816711,183.843597,184.104248,184.179688,183.656433,182.491058,181.491791,56.935116,56.854763,56.849133,56.857414,56.856579,56.928307,56.933674,56.777763,56.436516,56.202518,450.042114,450.208588,451.110443,451.184296,451.2099,451.267059,451.287811,451.276245,452.014069,452.651855,256.775452,256.682892,257.229736,257.343018,257.390625,257.504761,257.652222,257.961273,257.620209,256.957581,45.905083,45.921211,45.938419,45.945217,45.942661,45.959385,45.93235,45.762451,45.655575,45.590515,465.749695,465.837311,466.658508,466.755005,466.779572,466.671539,466.619812,466.627319,467.13501,467.478241,270.392639,270.380554,270.912933,271.034546,271.081909,271.297058,271.410889,271.259064,270.535278,269.653015,47.124973,47.140991,47.167137,47.171577,47.169651,47.161278,47.152397,47.131618,47.147285,47.173882,487.333862,487.348541,488.197693,488.280853,488.255676,488.095306,487.960236,487.963074,488.654297,489.051819,276.748413,276.759613,277.363831,277.517426,277.624481,277.904388,278.094238,277.946228,277.252441,276.482117,48.728703,48.752323,48.758301,48.770939,48.785614,48.791996,48.829491,48.861134,48.868111,48.903103,1
