@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric
@attribute outputs-6 numeric
@attribute outputs-7 numeric
@attribute outputs-8 numeric
@attribute outputs-9 numeric
@attribute outputs-10 numeric
@attribute outputs-11 numeric
@attribute outputs-12 numeric
@attribute outputs-13 numeric
@attribute outputs-14 numeric
@attribute outputs-15 numeric

@data
3515,'2019/01/31 12:18:05:432',49,360.2229,368.009613,46.336765,355.243469,266.224609,57.350121,262.429932,236.892456,61.804943,213.339432,318.743378,62.079933,181.783752,312.974243,60.885151,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?
3516,'2019/01/31 12:18:05:484',49,360.077057,368.529541,46.381283,354.317993,266.689819,57.275909,261.348145,237.828888,61.872482,212.400635,319.12558,61.99472,180.822754,313.455933,60.777931,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?
3517,'2019/01/31 12:18:05:533',49,359.9133,369.123108,46.34816,353.296509,267.082092,57.210434,259.956482,238.695618,61.944958,211.827026,319.716919,61.964787,180.174347,314.147278,60.74506,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?
3518,'2019/01/31 12:18:05:585',49,359.429626,369.392639,46.308666,352.462982,267.302063,57.166523,258.643372,239.018707,61.924706,210.972061,319.74884,61.890301,179.261993,314.301788,60.651085,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?
3519,'2019/01/31 12:18:05:635',49,358.519806,369.487122,46.186897,351.903046,267.706604,57.137924,257.744141,239.372131,61.943592,210.232986,319.531433,61.813633,178.323746,314.244385,60.564514,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?
3520,'2019/01/31 12:18:05:684',49,358.494507,368.536377,46.055847,351.506348,267.333191,57.080849,257.063782,239.217346,61.994965,210.345703,318.883118,61.820278,178.147705,313.808044,60.574974,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?
3521,'2019/01/31 12:18:05:734',49,359.479828,366.134491,45.812428,350.828735,265.613403,57.023983,255.870941,238.149353,62.119537,211.546982,317.985657,61.989105,179.014343,313.145752,60.801781,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?
3522,'2019/01/31 12:18:05:785',49,359.699188,365.827759,45.732067,350.999268,265.441956,57.037689,255.88002,237.975098,62.141277,211.868393,317.798889,62.025024,179.285187,313.015137,60.844994,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?
3523,'2019/01/31 12:18:05:835',49,360.518463,365.289856,45.595261,351.788269,265.528809,57.087093,255.976822,237.835358,62.120171,212.011734,317.640656,61.873573,179.485352,312.847595,60.680248,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?
3524,'2019/01/31 12:18:05:886',49,360.87262,364.978027,45.479298,352.146973,265.471863,57.088486,256.214478,237.895752,62.170265,211.533173,317.579315,61.684738,179.44841,312.897583,60.463108,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?
3525,'2019/01/31 12:18:05:934',49,360.524475,366.284058,45.545059,352.688843,266.357452,57.062305,257.141357,238.653931,62.189995,211.14566,318.061707,61.581173,179.464462,313.607849,60.311989,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?
3526,'2019/01/31 12:18:05:983',49,360.749939,367.401001,45.538902,354.053131,267.70108,56.99128,258.650513,239.658813,62.121639,211.60434,319.007721,61.409027,180.176834,314.404541,60.150059,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?
3527,'2019/01/31 12:18:06:036',49,361.661865,367.985291,45.460442,354.887848,268.504333,56.994061,259.597046,240.609375,62.15712,212.433884,319.887146,61.314964,181.111008,315.248413,60.068359,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?
3528,'2019/01/31 12:18:06:087',49,362.389648,368.142242,45.403053,355.564606,268.990845,57.08548,260.434998,241.401093,62.349358,213.231613,320.536743,61.3186,182.00827,315.851013,60.09481,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?
3529,'2019/01/31 12:18:06:134',49,364.281097,367.848389,45.396404,357.923492,269.253052,57.281017,262.519165,241.584625,62.5797,215.271637,321.135986,61.433979,184.391266,316.043335,60.279186,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?
3530,'2019/01/31 12:18:06:185',49,365.346222,368.111816,45.327515,359.777252,269.320648,57.42028,263.98645,241.656494,62.782436,216.778549,321.874329,61.619766,186.412399,316.217651,60.522888,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?
3531,'2019/01/31 12:18:06:236',49,367.049225,368.606415,45.086052,361.505524,269.375366,57.485569,265.373932,242.086548,62.966568,218.573502,323.41629,61.552444,188.912796,317.233643,60.548546,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?
3532,'2019/01/31 12:18:06:285',49,369.04422,368.572174,44.841522,363.462982,269.434174,57.449074,267.02594,242.532776,63.068443,220.54451,325.00177,61.346294,191.785934,318.563416,60.415188,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?
3533,'2019/01/31 12:18:06:334',49,369.581451,368.51947,44.791473,364.781769,269.141357,57.467663,267.950439,242.156128,63.124161,221.01712,325.658142,61.207588,193.292374,318.980408,60.293518,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?
3534,'2019/01/31 12:18:06:383',49,369.648834,368.675842,44.740135,365.41095,269.149811,57.531731,268.326111,242.055298,63.177086,221.137756,325.875305,61.174095,193.819122,319.177032,60.243122,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?
3535,'2019/01/31 12:18:06:435',49,369.648926,368.711548,44.697475,366.067291,269.76947,57.697357,268.542847,242.124908,63.217178,221.324997,326.113647,61.136425,194.210724,319.383514,60.209412,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?
3536,'2019/01/31 12:18:06:486',49,368.917603,368.807434,44.630581,366.254059,270.34967,57.755585,268.741272,242.336426,63.231026,220.892395,326.209961,61.033272,194.010086,319.575562,60.076553,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?
3537,'2019/01/31 12:18:06:533',49,368.392639,368.822601,44.604725,366.008423,270.910461,57.732796,268.831421,242.772308,63.164345,220.037857,326.052246,60.843185,193.343185,319.759583,59.792892,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?
3538,'2019/01/31 12:18:06:584',49,368.265594,368.719055,44.62719,365.89389,271.041901,57.646694,268.992493,242.992523,63.113628,219.896149,325.985596,60.711025,193.278473,319.797302,59.651382,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?
3539,'2019/01/31 12:18:06:633',49,368.083862,368.355713,44.753536,366.129669,271.080536,57.690468,269.517761,242.818298,63.143295,220.221848,325.753418,60.760265,193.615479,319.521729,59.730606,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?
3540,'2019/01/31 12:18:06:684',49,367.951263,367.916138,44.816025,365.99408,270.852478,57.690742,269.655273,242.778351,63.205723,220.106613,325.44458,60.779095,193.521332,319.264709,59.739552,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?
3541,'2019/01/31 12:18:06:736',49,367.36792,367.038361,45.001972,365.829956,270.311279,57.688797,270.203979,242.281677,63.25066,219.893372,324.655243,60.900967,193.304916,318.433533,59.862694,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?
3542,'2019/01/31 12:18:06:785',49,366.871063,366.135376,45.213467,365.648041,269.650085,57.808586,270.34613,241.450592,63.316662,219.156525,323.651978,60.974876,192.651993,317.278442,59.936897,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?
3543,'2019/01/31 12:18:06:833',49,367.585602,364.333649,45.416008,365.069122,267.46167,57.892838,269.730133,239.460236,63.310444,218.993103,321.778259,61.031155,192.444489,315.278442,60.001904,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?
3544,'2019/01/31 12:18:06:885',49,368.006134,362.930969,45.432579,365.091125,265.327454,57.931068,270.049194,237.759399,63.444496,220.095413,320.357086,61.235931,193.466019,313.854309,60.243248,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?
3545,'2019/01/31 12:18:06:935',49,367.408234,361.908691,45.543976,364.925415,263.820801,57.887169,269.850525,236.007324,63.388817,219.56723,319.446747,61.188786,193.401642,312.479889,60.285442,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?
3546,'2019/01/31 12:18:06:983',49,367.196228,361.546509,45.675339,364.728455,262.823486,57.700165,269.871368,234.934906,63.216423,219.247787,318.469971,61.019436,193.238358,311.628113,60.096256,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?
3547,'2019/01/31 12:18:07:033',49,365.205353,359.636139,45.788677,363.627838,260.785461,57.547523,268.89801,232.439972,63.021549,217.346283,316.394653,60.901451,191.763397,309.715088,59.913826,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?
3548,'2019/01/31 12:18:07:085',49,364.419434,358.152557,46.056034,362.218781,258.477722,57.509823,267.252869,230.06958,62.905239,215.690292,314.657043,60.903839,190.463165,307.835236,59.911797,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?
3549,'2019/01/31 12:18:07:136',49,366.572388,353.941986,46.398705,358.690796,252.401596,57.419788,262.544495,225.064941,62.623177,214.502716,310.756409,60.946552,189.357925,304.188782,59.879478,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?
3550,'2019/01/31 12:18:07:183',49,367.917023,350.753113,46.399494,356.10849,248.3181,57.110165,259.78064,222.024689,62.256882,214.828995,308.500488,60.979309,189.551071,302.115845,59.895668,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?
3551,'2019/01/31 12:18:07:234',49,367.492615,347.751099,46.417011,353.059296,245.847946,56.827812,256.769287,219.760712,61.714775,214.481155,307.106171,61.187435,188.898758,301.231689,60.025139,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?
3552,'2019/01/31 12:18:07:283',49,366.92041,345.547668,46.503208,350.908264,243.946686,56.620148,255.64653,218.385468,61.470551,214.692429,305.22226,61.483131,188.42395,299.961609,60.24884,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?
3553,'2019/01/31 12:18:07:333',49,366.123474,344.035583,46.661613,349.507141,242.196045,56.506454,254.63414,216.610077,61.229645,214.538147,302.813934,61.750801,187.585236,297.994141,60.473892,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?
3554,'2019/01/31 12:18:07:383',49,365.631378,342.373444,46.721222,347.507965,240.720123,56.306293,253.871155,215.686981,60.988205,215.453598,300.245178,62.085251,187.107468,296.582214,60.682156,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?
3555,'2019/01/31 12:18:07:433',49,365.190582,342.080139,46.753666,345.310516,239.465179,56.18071,253.557312,215.245605,60.86063,217.168991,296.168091,62.535545,186.330963,294.253998,61.021721,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?
3556,'2019/01/31 12:18:07:487',49,360.705444,340.255768,47.344845,342.158447,236.115997,56.58926,250.754089,210.969177,60.83036,211.411743,287.89389,62.80378,178.532867,286.075775,61.045925,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?
3557,'2019/01/31 12:18:07:534',49,362.314026,339.78714,47.478451,344.371521,234.754059,56.721436,252.093765,208.996429,60.879162,212.456589,285.552338,63.073555,179.097336,283.244507,61.307049,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?
3558,'2019/01/31 12:18:07:583',49,360.519897,341.855957,47.670158,346.424469,235.750031,56.642651,254.444031,208.973907,60.833641,212.538315,284.847351,63.106514,178.982574,282.056885,61.385742,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?
3559,'2019/01/31 12:18:07:633',49,360.841583,342.274078,47.707619,346.63501,235.715332,56.505199,255.441849,208.998016,60.707596,213.307236,284.539001,63.077011,179.391022,281.722473,61.395477,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?
3560,'2019/01/31 12:18:07:684',49,360.903229,343.576111,47.841145,348.366486,236.582123,56.458786,260.195343,209.884583,60.697754,215.35965,283.757629,63.239769,180.776596,281.031647,61.56776,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?
3561,'2019/01/31 12:18:07:735',49,361.378845,343.741516,47.820133,348.472748,236.168579,56.465893,262.243958,209.874268,60.699364,216.63266,282.974976,63.354877,181.620377,280.366425,61.659798,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?
3562,'2019/01/31 12:18:07:784',49,361.371155,343.912231,47.790569,347.244598,235.511444,56.430653,263.088562,209.822845,60.639153,216.979248,282.798431,63.386009,181.853073,280.144958,61.686878,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?
3563,'2019/01/31 12:18:07:834',49,361.168396,344.204132,47.765137,346.992706,235.32901,56.423046,263.682892,209.673462,60.525517,217.226273,282.65097,63.410118,182.034042,279.997559,61.704788,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?
3564,'2019/01/31 12:18:07:883',49,361.390106,344.448242,47.763676,347.44989,235.14621,56.454098,264.055542,209.370148,60.494377,217.896103,282.387207,63.471619,182.624191,279.730499,61.770103,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?
3565,'2019/01/31 12:18:07:936',49,361.234772,345.135376,47.861229,347.59317,235.106842,56.443237,264.421844,209.342529,60.49733,218.094208,282.291718,63.487411,182.761841,279.616913,61.78532,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?
3566,'2019/01/31 12:18:07:986',49,361.287018,344.91922,47.812286,349.005341,235.720673,56.446663,265.039124,209.383636,60.474884,218.3022,281.904083,63.512871,182.802292,279.573547,61.786518,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?
3567,'2019/01/31 12:18:08:033',49,360.469391,346.849243,47.812592,352.116211,239.781738,56.470581,268.246735,212.219177,60.361565,218.448242,281.655823,63.338524,182.155533,280.057831,61.505836,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?
3568,'2019/01/31 12:18:08:083',49,363.516327,344.876343,47.36734,352.200714,239.289917,56.357792,266.827484,212.438416,60.372303,220.189758,280.899567,63.216236,183.305359,279.821533,61.458733,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?
3569,'2019/01/31 12:18:08:135',49,363.026154,342.641846,46.526691,352.812347,239.742767,56.135708,265.467407,213.004181,60.659538,220.707947,281.290192,63.041073,183.4729,280.284729,61.40213,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?
3570,'2019/01/31 12:18:08:184',49,364.339478,338.556641,45.446777,352.233276,239.204163,55.947098,263.499817,213.844391,61.132896,223.223633,283.558289,63.035343,185.627411,282.315277,61.600166,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?
3571,'2019/01/31 12:18:08:236',49,363.080444,326.348572,42.543022,345.730438,233.348755,55.827209,258.379639,214.238861,62.889832,230.51506,287.888733,63.153618,192.213516,286.381592,62.412224,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?
3572,'2019/01/31 12:18:08:283',49,358.253906,317.222656,40.666698,339.180145,230.041229,56.134518,254.350281,215.956085,64.322975,234.429489,292.033875,62.97205,196.515198,291.149658,62.676651,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?
3573,'2019/01/31 12:18:08:336',49,350.848022,304.942474,38.6073,331.131531,226.914246,56.887665,251.427521,220.220978,66.236923,240.943451,296.785217,62.54644,203.296646,297.080017,62.698574,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?
3574,'2019/01/31 12:18:08:385',49,335.753723,290.25824,36.90818,323.275696,223.58432,57.997196,252.750549,225.079041,68.456276,250.150299,299.613647,62.290604,213.428986,301.919128,62.93084,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?
3575,'2019/01/31 12:18:08:433',49,320.969238,277.415344,35.810318,317.100891,221.260559,58.994492,256.388367,230.362762,70.078644,257.722351,301.388672,61.626961,222.419907,305.489319,62.584812,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?
3576,'2019/01/31 12:18:08:484',49,307.390076,267.458649,35.203285,314.015289,220.722839,59.860218,262.197632,235.927185,71.198021,264.229736,303.140625,60.909096,230.026779,308.652893,62.051056,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?
3577,'2019/01/31 12:18:08:533',49,290.545349,256.537781,34.724422,312.604553,221.530853,60.582138,271.477417,243.39325,71.898491,271.074036,306.706085,59.17997,239.072144,312.573364,60.830536,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?
3578,'2019/01/31 12:18:08:583',49,278.7771,250.228409,34.62392,312.456146,222.252075,60.900169,278.654724,248.04541,72.087646,273.462219,308.773041,57.713737,244.204941,314.6651,59.662743,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?
3579,'2019/01/31 12:18:08:633',49,252.787231,237.309174,34.75177,312.723236,223.380798,61.225521,296.440857,257.289001,71.684052,279.84024,308.600891,54.916897,255.282425,316.346375,57.212021,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?
3580,'2019/01/31 12:18:08:684',49,229.230362,229.274475,35.640076,316.14389,226.330536,61.410442,317.150635,266.375,70.738441,290.169647,308.894104,52.576088,270.17569,318.820801,54.995216,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?
3581,'2019/01/31 12:18:08:733',49,219.392014,225.131622,36.008572,318.556763,226.837708,61.338112,326.999146,269.443176,69.936279,292.051788,307.37561,51.266544,273.537231,318.032166,53.519428,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?
3582,'2019/01/31 12:18:08:783',49,207.099045,220.174377,36.72686,320.921417,227.466461,61.36581,333.959198,271.767456,69.224838,290.784058,304.611877,50.181297,273.780304,316.027283,52.309433,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?
3583,'2019/01/31 12:18:08:835',49,200.177353,219.231995,37.124596,321.116089,228.862671,61.138168,338.771149,274.461304,68.393143,288.378265,304.084686,49.297768,272.921265,315.805115,51.41531,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?
3584,'2019/01/31 12:18:08:885',49,190.987015,217.037292,37.970215,319.634033,229.483215,61.022991,341.517548,276.407776,67.656586,283.119202,302.558594,48.482628,269.763367,314.521881,50.588543,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?
3585,'2019/01/31 12:18:08:934',49,184.735825,216.135376,38.207695,316.499817,231.174835,60.659878,339.255188,279.133179,66.855202,270.025696,303.403748,47.605907,259.288513,314.761505,49.851021,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?
3586,'2019/01/31 12:18:08:983',49,186.32428,216.868347,38.180855,317.049377,230.924957,60.575382,340.832794,279.455505,66.758545,266.126892,304.388031,47.375347,257.163025,314.884308,49.695374,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?
3587,'2019/01/31 12:18:09:034',49,187.35611,217.072174,38.223473,317.1987,230.927673,60.549332,341.17627,279.936584,66.715416,263.126984,304.85498,47.236038,254.831436,314.830566,49.563808,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?
3588,'2019/01/31 12:18:09:085',49,188.096161,217.89505,38.255981,316.450592,231.54068,60.664982,340.15802,280.570038,66.848709,261.089478,305.675018,47.232643,253.16156,315.318207,49.561352,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?
3589,'2019/01/31 12:18:09:136',49,192.597488,219.870575,38.09729,315.815826,232.914429,60.975594,337.388428,281.367004,67.365784,260.232056,307.432495,47.382275,252.682938,316.658752,49.763206,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?
3590,'2019/01/31 12:18:09:184',49,198.590881,222.374054,37.535194,315.569275,232.279572,61.336334,333.183777,279.196045,68.477966,264.038147,308.653259,48.011848,255.767258,317.257507,50.438457,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?
3591,'2019/01/31 12:18:09:234',49,210.746429,227.037292,36.484383,313.468903,230.29184,61.488792,325.72168,275.139282,69.679703,268.820984,310.403198,49.077694,258.712402,318.125671,51.555992,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?
3592,'2019/01/31 12:18:09:284',49,225.859375,232.701202,35.356007,313.638092,229.750854,61.196381,317.029388,272.045898,70.405563,267.815125,312.936462,50.065426,255.994476,319.455444,52.645435,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?
3593,'2019/01/31 12:18:09:333',49,248.974152,241.560638,34.330101,316.033386,230.736877,61.058357,305.253876,268.878784,71.256645,265.115967,316.698822,51.463806,250.335449,321.441711,54.052013,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?
3594,'2019/01/31 12:18:09:384',49,284.445435,259.996948,33.548721,320.746704,232.604187,60.5009,288.452942,261.758728,71.792633,260.716827,321.89093,53.711208,242.012863,323.693268,56.130207,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?
3595,'2019/01/31 12:18:09:434',49,313.736389,280.725952,33.703835,328.307129,234.931396,59.366432,276.623505,252.671082,71.056641,255.307785,324.949188,55.609406,233.975952,323.927063,57.675659,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?
3596,'2019/01/31 12:18:09:484',49,350.447845,317.067902,35.735012,343.805847,242.16626,56.501255,270.108826,240.527527,67.13269,244.057022,327.036499,57.437645,220.592163,321.974915,58.579502,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?
3597,'2019/01/31 12:18:09:535',49,364.950684,337.044098,37.534847,355.853027,250.164505,54.874245,274.683533,238.689758,64.147156,239.655121,328.762421,57.617241,216.148666,322.201416,58.100842,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?
3598,'2019/01/31 12:18:09:583',49,367.357269,349.032288,39.316093,364.676697,256.447388,54.093868,281.010437,237.803802,62.288574,233.980209,327.964661,57.783527,211.194946,320.310425,57.837868,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?
3599,'2019/01/31 12:18:09:634',49,367.9823,356.099762,40.612656,370.420868,261.162415,53.819862,285.137238,238.243958,61.387447,231.917191,327.479919,58.049309,209.303482,319.379791,57.880547,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?
3600,'2019/01/31 12:18:09:683',49,368.482239,361.367218,41.762516,376.754883,266.164825,53.894131,288.718872,239.193512,60.979885,230.453125,327.266052,58.270248,208.136688,318.83313,57.974682,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?
3601,'2019/01/31 12:18:09:733',49,369.183594,364.18808,42.531593,380.543274,268.970276,54.078857,290.620178,239.849823,60.943527,229.494751,327.526001,58.458759,207.531723,318.803406,58.06686,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?
3602,'2019/01/31 12:18:09:783',49,369.223419,366.746826,43.045601,383.828796,271.36853,54.224525,293.335388,240.472107,60.858643,229.283661,327.75708,58.667679,207.702179,318.796631,58.202202,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?
3603,'2019/01/31 12:18:09:836',49,369.884735,367.470917,43.22258,386.169067,272.126831,54.350861,295.060059,240.31897,60.874916,229.744827,327.623444,58.779373,208.475327,318.430786,58.316715,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?
3604,'2019/01/31 12:18:09:884',49,369.813263,367.7323,43.203522,386.646576,272.434937,54.428574,295.224243,240.524506,60.959221,229.453613,327.527466,58.834812,208.154129,318.298828,58.321655,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?
3605,'2019/01/31 12:18:09:934',49,369.625122,367.258301,43.104092,386.859283,272.758972,54.484016,295.469727,240.830719,61.035084,228.951019,327.489624,58.819294,207.710083,318.19165,58.288029,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?
3606,'2019/01/31 12:18:09:984',49,368.817688,366.795288,43.174442,387.375732,273.786591,54.699284,296.131165,241.328857,61.22971,228.192398,327.566223,58.86869,207.068527,318.161499,58.337402,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?
3607,'2019/01/31 12:18:10:034',49,368.553406,367.392334,43.330799,387.534546,275.090637,54.981522,296.109741,242.303467,61.448204,227.884064,327.962463,59.000031,206.501862,318.749664,58.40081,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?
3608,'2019/01/31 12:18:10:085',49,367.529938,368.034424,43.517998,386.828247,276.115479,55.281952,295.592804,243.292694,61.736729,227.310349,327.850037,59.208252,205.270676,318.946716,58.507927,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?
3609,'2019/01/31 12:18:10:135',49,367.521149,367.924438,43.649773,386.04303,276.249786,55.58181,294.767487,243.844818,62.090794,227.415207,327.930115,59.461277,204.856049,319.154114,58.744843,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?
3610,'2019/01/31 12:18:10:185',49,367.507324,368.414459,43.816605,384.66214,276.602356,55.856079,293.500977,244.717361,62.341179,227.175797,328.202301,59.694084,203.96962,319.735748,58.907681,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?
